episode,step,path,chosen_path,state,active_keys,pool_keys,promoted_key,demoted_keys,chosen_GA,chosen_GD,xi_total,xi_1,xi_2,xi_3,EA_payoff_mean,EA_payoff_max,ED_payoff_mean,ED_payoff_max,AC_total,AC_T,AC_H,AC_K,AC_R,AC_D,DC_total,DC_ASSC,DC_NC,DC_AIC,llm_latency_s,s_P1,s_P2,g_P1,g_P2,BRpath_P1,BRpath_P2,piPath_P1,piPath_P2,pP1_GA1,pP1_GA2,pP1_GA3,pP2_GA1,pP2_GA2,pP2_GA3,BR_GA1,BR_GA2,BR_GA3,piA_GA1,piA_GA2,piA_GA3,p_GA1,p_GA2,p_GA3,q_GD1,q_GD2,q_GD3,q_GD4,q_GD5,q_GD6,q_GD7,q_GD8,qbar_GD1,qbar_GD2,qbar_GD3,qbar_GD4,qbar_GD5,qbar_GD6,qbar_GD7,qbar_GD8,best_def_key,episode_summary_latency_s
225,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.40199999999999997,0.25,0.11,0.041999999999999996,-15.471476557579223,-11.812959769228652,-5.580590092162193,-4.89429406731611,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.6487996578216553,0.2827825433557679,0.7172174566442321,-14.035297738726426,-12.581555145408142,0.38117100583233726,0.6188289941676628,0.3024602358510818,0.6975397641489183,0.8619834714545267,0.051232955130768955,0.08678357341470444,0.8621311446829787,0.05119795614508811,0.08667089917193323,0.7187805620053043,0.06277032376659596,0.21844911422809984,0.8191259698796763,0.05466966643154047,0.12620436368878324,0.8620893852718514,0.05120785324727381,0.08670276148087476,0.3508474576271117,0.39033898305085013,0.25881355932203814,0.0,0.0,0.0,0.0,0.0,0.3481355932203338,0.3752542372881376,0.2766101694915286,0.0,0.0,0.0,0.0,0.0,GD2,9.90122938156128
226,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,1.8906666666666663,0.8666666666666666,0.6399999999999999,0.38399999999999995,-14.708254157401633,-11.033288478494596,-6.649771360865978,-6.022131041147803,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,0.8550806045532227,0.28172906006694637,0.7182709399330536,-13.965920151670133,-12.471105482156627,0.3779469453289013,0.6220530546710986,0.30097263711933736,0.6990273628806627,0.8619969679460517,0.05123480186745136,0.086768230186497,0.8621421259022969,0.051200609106095786,0.08665726499160721,0.7164674219054198,0.062166670511714775,0.22136590758286534,0.818439714703234,0.05449042752778149,0.12706985776898466,0.8621012306877228,0.05121024220061359,0.08668852711166367,0.35084745762711234,0.3903389830508499,0.25881355932203776,0.0,0.0,0.0,0.0,0.0,0.34813559322033427,0.37525423728813745,0.27661016949152833,0.0,0.0,0.0,0.0,0.0,GD2,
226,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,3.3306666666666667,1.0666666666666667,1.16,1.1039999999999999,-13.36130382682114,-9.675651861938949,-7.945731631185406,-7.373470652280623,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.1532931327819824,0.28172906006694637,0.7182709399330536,-13.965920151670133,-12.471105482156627,0.3779469453289013,0.6220530546710986,0.30097263711933736,0.6990273628806627,0.8619969679460517,0.05123480186745136,0.086768230186497,0.8621421259022969,0.051200609106095786,0.08665726499160721,0.7163727122392513,0.06197179253307862,0.2216554952276702,0.8184113018033833,0.05443196413419064,0.1271567340624261,0.8621012306877228,0.05121024220061359,0.08668852711166367,0.3508474576271129,0.3903389830508497,0.2588135593220374,0.0,0.0,0.0,0.0,0.0,0.34813559322033466,0.3752542372881373,0.27661016949152806,0.0,0.0,0.0,0.0,0.0,GD2,6.9543297290802
227,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.24,0.19999999999999998,0.039999999999999994,0.0,-15.744765760255891,-12.106705498489564,-5.541378079029278,-4.829872808301108,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,0.8457353115081787,0.280623131273523,0.719376868726477,-14.233164550248523,-12.896746831437282,0.39043774002889625,0.6095622599711038,0.3025860530245977,0.6974139469754024,0.8620062670624413,0.05123581965197049,0.08675791328558811,0.8621497850288516,0.05120210559243136,0.08664810937871709,0.7184262824953105,0.06272547463606337,0.2188482428686262,0.8190327342687893,0.05465911630552096,0.1263081494256898,0.8621095105677236,0.05121156653738717,0.08667892289488931,0.3508474576271134,0.39033898305084946,0.2588135593220371,0.0,0.0,0.0,0.0,0.0,0.34813559322033505,0.3752542372881371,0.27661016949152784,0.0,0.0,0.0,0.0,0.0,GD2,
227,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.30666666666666664,0.26666666666666666,0.039999999999999994,0.0,-15.546315116556782,-11.90742641706466,-5.496330987456592,-4.783947057604613,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,3.457810401916504,0.280623131273523,0.719376868726477,-14.233164550248523,-12.896746831437282,0.39043774002889625,0.6095622599711038,0.3025860530245977,0.6974139469754024,0.8620062670624413,0.05123581965197049,0.08675791328558811,0.8621497850288516,0.05120210559243136,0.08664810937871709,0.7188634208876985,0.06279826383657942,0.21833831527572198,0.8191638757865056,0.054680953065675775,0.12615517114781855,0.8621095105677236,0.05121156653738717,0.08667892289488931,0.35084745762711383,0.3903389830508493,0.2588135593220368,0.0,0.0,0.0,0.0,0.0,0.3481355932203354,0.375254237288137,0.2766101694915276,0.0,0.0,0.0,0.0,0.0,GD2,10.61496615409851
228,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,0.6533333333333333,0.3333333333333333,0.2,0.11999999999999998,-16.139339674676847,-12.503429317677954,-5.976559727869453,-5.274995631646814,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.149857997894287,0.27977828976606056,0.7202217102339394,-14.133677524405545,-12.738360861209076,0.38577534551877796,0.6142246544812221,0.30097770091660403,0.6990222990833961,0.8620287867778184,0.051239155496014266,0.08673205772616747,0.8621680183403625,0.051206853006647096,0.08662512865299034,0.7182169721497743,0.06285746049810331,0.2189255673521224,0.818885242389405,0.054724646996640966,0.12639011061395392,0.8621290643719124,0.05121589054187743,0.08665504508621011,0.3508474576271142,0.39033898305084913,0.25881355932203653,0.0,0.0,0.0,0.0,0.0,0.3481355932203357,0.37525423728813695,0.27661016949152745,0.0,0.0,0.0,0.0,0.0,GD2,
228,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",GD5,[],GA1,GD2,0.30133333333333334,0.25333333333333335,0.048,0.0,-15.801099649054493,-12.131593412236866,-5.686240203575052,-5.015309429707259,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.153827428817749,0.27977828976606056,0.7202217102339394,-14.133677524405545,-12.738360861209076,0.38577534551877796,0.6142246544812221,0.30097770091660403,0.6990222990833961,0.8620287867778184,0.051239155496014266,0.08673205772616747,0.8621680183403625,0.051206853006647096,0.08662512865299034,0.7179975714946327,0.06272389575124426,0.2192785327541229,0.8188194221928626,0.054684577572583264,0.1264960002345541,0.8621290643719124,0.05121589054187743,0.08665504508621011,0.35084745762711467,0.3903389830508491,0.25881355932203637,0.0,0.0,0.0,0.0,0.0,0.348135593220336,0.37525423728813684,0.2766101694915273,0.0,0.0,0.0,0.0,0.0,GD2,10.317523717880249
229,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD7"", ""GD8"", ""GD4"", ""GD6""]",,[],GA3,GD2,1.4954666666666665,0.5866666666666667,0.496,0.4127999999999999,-14.775427624352831,-11.038490822694895,-6.907450065173624,-6.016378307486673,14.900000000000002,6,2,3,3,4,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,0.9335370063781738,0.27885035105172046,0.7211496489482796,-12.46435504399353,-12.672508006892617,0.5173391246549611,0.4826608753450389,0.3265481057723686,0.6734518942276315,0.8620451505954303,0.05124123280080667,0.0867136166037629,0.8621813947262111,0.05120984851347097,0.0866087567603179,0.7166516852011485,0.06221837997176206,0.22112993482708948,0.8185224818686924,0.054512407950958304,0.1269651101803494,0.8621434030025141,0.05121860003301204,0.08663799696447377,0.3473737204228861,0.38647424064440483,0.25625104883369915,0.0,0.009900990099009901,0.0,0.0,0.0,0.3473737204228861,0.38647424064440483,0.25625104883369915,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
229,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD7"", ""GD8"", ""GD4"", ""GD6""]",,"[""GD5""]",GA1,GD2,0.5657599999999999,0.32000000000000006,0.16799999999999995,0.07775999999999998,-15.234478973502101,-11.507911218924875,-6.162877408041452,-5.250622952842818,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.3363428115844727,0.27885035105172046,0.7211496489482796,-12.46435504399353,-12.672508006892617,0.5173391246549611,0.4826608753450389,0.3265481057723686,0.6734518942276315,0.8620451505954303,0.05124123280080667,0.0867136166037629,0.8621813947262111,0.05120984851347097,0.0866087567603179,0.7185482228415286,0.06269192510472739,0.21875985205374407,0.8190914431608063,0.0546544714908479,0.12625408534834576,0.8621434030025141,0.05121860003301204,0.08663799696447377,0.3473737204228861,0.38647424064440483,0.25625104883369915,0.0,0.009900990099009901,0.0,0.0,0.0,0.3473737204228861,0.38647424064440483,0.25625104883369915,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,6.811069488525391
230,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.508,0.25,0.15,0.10799999999999998,-15.563484357329372,-11.90728230414478,-5.7354371968216284,-5.052523791234521,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.1844968795776367,0.2805229143069124,0.7194770856930877,-14.059521367183677,-12.619967581894986,0.3822872482145804,0.6177127517854196,0.300875781088446,0.6991242189115541,0.8620264687659823,0.05123701355400241,0.08673651768001527,0.8621667963752149,0.05120401802324142,0.08662918560154358,0.7180873257770071,0.06262806023447716,0.21928461398851584,0.8189429551957527,0.054631230686612145,0.1264258141176353,0.8621274312653153,0.0512132740256896,0.08665929470899508,0.350847457627115,0.3903389830508489,0.25881355932203615,0.0,0.0,0.0,0.0,0.0,0.34813559322033627,0.37525423728813667,0.2766101694915271,0.0,0.0,0.0,0.0,0.0,GD2,
230,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,0.8719999999999999,0.39999999999999997,0.27999999999999997,0.19199999999999998,-15.146368577729472,-11.49019872245562,-5.94484818849227,-5.271313017163724,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.051058292388916,0.2805229143069124,0.7194770856930877,-14.059521367183677,-12.619967581894986,0.3822872482145804,0.6177127517854196,0.300875781088446,0.6991242189115541,0.8620264687659823,0.05123701355400241,0.08673651768001527,0.8621667963752149,0.05120401802324142,0.08662918560154358,0.7184114652245842,0.06264672206075352,0.21894181271466237,0.8190401970300257,0.05463682923449505,0.12632297373547924,0.8621274312653153,0.0512132740256896,0.08665929470899508,0.35084745762711533,0.39033898305084874,0.2588135593220359,0.0,0.0,0.0,0.0,0.0,0.34813559322033655,0.37525423728813656,0.27661016949152695,0.0,0.0,0.0,0.0,0.0,GD2,11.594064712524414
231,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,0.9199999999999999,0.39999999999999997,0.27999999999999997,0.23999999999999996,-15.312030101373093,-11.664506241464172,-6.004019057412423,-5.323577161762156,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.0438058376312256,0.2795173207578464,0.7204826792421537,-13.453886269560824,-11.655754868378597,0.3544862086862578,0.6455137913137422,0.29451109834352873,0.7054889016564714,0.8620390701775041,0.05123863342622869,0.08672229639626723,0.8621770908470732,0.05120635048391721,0.08661655866900964,0.71761021875898,0.06249161213610925,0.21989816910491067,0.8188070292206452,0.05459192897957483,0.12660104179977996,0.8621385116793061,0.0512153741254583,0.08664611419523571,0.35084745762711567,0.39033898305084863,0.25881355932203576,0.0,0.0,0.0,0.0,0.0,0.34813559322033677,0.3752542372881365,0.27661016949152684,0.0,0.0,0.0,0.0,0.0,GD2,
231,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,2.7493333333333334,0.9333333333333333,0.88,0.9359999999999998,-13.912985890690885,-10.10468788752749,-7.3300159814688675,-6.87665747569209,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,3.388374090194702,0.2795173207578464,0.7204826792421537,-13.453886269560824,-11.655754868378597,0.3544862086862578,0.6455137913137422,0.29451109834352873,0.7054889016564714,0.8620390701775041,0.05123863342622869,0.08672229639626723,0.8621770908470732,0.05120635048391721,0.08661655866900964,0.7170187721042997,0.06218336971703455,0.22079785817866582,0.8186295952242411,0.05449945625385241,0.12687094852190647,0.8621385116793061,0.0512153741254583,0.08664611419523571,0.3508474576271159,0.3903389830508486,0.2588135593220356,0.0,0.0,0.0,0.0,0.0,0.34813559322033694,0.37525423728813645,0.2766101694915267,0.0,0.0,0.0,0.0,0.0,GD2,15.577826976776123
232,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.9448333333333332,0.3833333333333333,0.31999999999999995,0.24149999999999996,-15.267554226142583,-11.581268734259394,-6.0522337722991715,-5.4161764288420065,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.084589958190918,0.2779673551876545,0.7220326448123455,-14.003220208252202,-12.530594337219162,0.37968739330776563,0.6203126066922343,0.29831136281167675,0.7016886371883233,0.8620200481837053,0.05123456621263306,0.08674538560366164,0.8621621453027749,0.05120072014449715,0.08663713455272783,0.717532584520209,0.06246921899393259,0.21999819648585847,0.8187732770680053,0.05458126979932779,0.12664545313266704,0.8621226469424075,0.0512101282465404,0.0866672248110522,0.3508474576271161,0.39033898305084846,0.2588135593220355,0.0,0.0,0.0,0.0,0.0,0.3481355932203371,0.37525423728813634,0.2766101694915266,0.0,0.0,0.0,0.0,0.0,GD2,
232,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD3,0.9626666666666666,0.4666666666666667,0.27999999999999997,0.21599999999999997,-15.070264005942127,-11.423284846905116,-6.029942457374997,-5.349475482376034,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.1977083683013916,0.2779673551876545,0.7220326448123455,-14.003220208252202,-12.530594337219162,0.37968739330776563,0.6203126066922343,0.29831136281167675,0.7016886371883233,0.8620200481837053,0.05123456621263306,0.08674538560366164,0.8621621453027749,0.05120072014449715,0.08663713455272783,0.7183240812403674,0.06261758117059849,0.2190583375890341,0.8190107260840528,0.05462577845232756,0.12636349546361972,0.8621226469424075,0.0512101282465404,0.0866672248110522,0.35084745762711633,0.39033898305084835,0.2588135593220353,0.0,0.0,0.0,0.0,0.0,0.34813559322033727,0.3752542372881363,0.2766101694915265,0.0,0.0,0.0,0.0,0.0,GD2,7.135350704193115
233,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.06666666666666667,0.06666666666666667,0.0,0.0,-16.321016910673062,-12.67999901473847,-5.800335726301826,-5.094486655106433,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.627554178237915,0.2769393739200333,0.7230606260799668,-14.167463915046362,-12.792185571038829,0.3873592595552647,0.6126407404447354,0.29902335104707956,0.7009766489529204,0.8620300310270738,0.0512359098995943,0.08673405907333204,0.8621702774018349,0.05120264969096182,0.08662707290720308,0.7188422279560793,0.06296955216698298,0.2181882198769375,0.8190736901057754,0.0547560025798109,0.12617030731441367,0.8621314376586141,0.05121186075231696,0.08665670158906895,0.35084745762711655,0.3903389830508483,0.2588135593220352,0.0,0.0,0.0,0.0,0.0,0.34813559322033744,0.3752542372881362,0.2766101694915264,0.0,0.0,0.0,0.0,0.0,GD2,
233,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD2,0.584,0.39999999999999997,0.15999999999999998,0.023999999999999997,-15.665414864689527,-12.03408418215433,-5.826992338141766,-5.121884148883393,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.0320639610290527,0.2769393739200333,0.7230606260799668,-14.167463915046362,-12.792185571038829,0.3873592595552647,0.6126407404447354,0.29902335104707956,0.7009766489529204,0.8620300310270738,0.0512359098995943,0.08673405907333204,0.8621702774018349,0.05120264969096182,0.08662707290720308,0.7176476065433988,0.06264526713033905,0.21970712632626227,0.8187153036819712,0.05465871706881772,0.1266259792492111,0.8621314376586141,0.05121186075231696,0.08665670158906895,0.3508474576271168,0.39033898305084824,0.2588135593220351,0.0,0.0,0.0,0.0,0.0,0.34813559322033755,0.3752542372881361,0.2766101694915263,0.0,0.0,0.0,0.0,0.0,GD2,8.743164777755737
234,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD2,1.7082666666666666,0.7866666666666666,0.528,0.3936,-15.766605912823783,-12.087687940053643,-6.338789206430404,-5.6948305699606045,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.3219983577728271,0.2760744451059759,0.7239255548940241,-12.245011466620328,-12.323158733283208,0.506511904002302,0.49348809599769805,0.3221619368852411,0.6778380631147589,0.8620479394415056,0.05123860406568961,0.0867134564928049,0.8621847632131988,0.051206476388052785,0.08660876039874846,0.7169514459393567,0.062631530235858,0.22041702382478542,0.8185189913908609,0.05465648191674012,0.12682452669239905,0.8621469896663513,0.05121534601882891,0.08663766431481987,0.35084745762711694,0.3903389830508482,0.258813559322035,0.0,0.0,0.0,0.0,0.0,0.35084745762711694,0.3903389830508482,0.258813559322035,0.0,0.0,0.0,0.0,0.0,GD2,
234,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",GD5,[],GA2,GD2,1.1339733333333333,0.4533333333333333,0.38400000000000006,0.29663999999999996,-15.267021354395593,-11.555679522061896,-6.243377575990089,-5.6417176012682555,18.6,5,4,5,4,5,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.4031176567077637,0.2760744451059759,0.7239255548940241,-12.245011466620328,-12.323158733283208,0.506511904002302,0.49348809599769805,0.3221619368852411,0.6778380631147589,0.8620479394415056,0.05123860406568961,0.0867134564928049,0.8621847632131988,0.051206476388052785,0.08660876039874846,0.7166597778477912,0.06242259419398339,0.22091762795822545,0.8184314909633913,0.05459380110417773,0.12697470793243104,0.8621469896663513,0.05121534601882891,0.08663766431481987,0.3508474576271169,0.39033898305084824,0.258813559322035,0.0,0.0,0.0,0.0,0.0,0.34813559322033766,0.3752542372881362,0.2766101694915262,0.0,0.0,0.0,0.0,0.0,GD2,14.937497854232788
235,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD7"", ""GD8"", ""GD4"", ""GD6""]",,[],GA1,GD1,0.6299999999999999,0.44999999999999996,0.18,0.0,-16.134360650274413,-12.477498051394555,-6.280115339236971,-5.279098108386368,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.116868257522583,0.27754665549192503,0.722453344508075,-12.812619118840454,-13.22712864698311,0.5344876114840595,0.46551238851594046,0.32893484669035195,0.6710651533096481,0.8620177234320586,0.05123262490486836,0.08674965166307291,0.8621608470271283,0.051198159395689155,0.0866409935771825,0.7182415967062227,0.06286186050649405,0.21889654278728327,0.8188848854143079,0.05472139558535607,0.12639371900033605,0.8621211235519949,0.05120772518249168,0.08667115126551354,0.3473737204228881,0.3864742406444042,0.25625104883369787,0.0,0.009900990099009901,0.0,0.0,0.0,0.3473737204228881,0.3864742406444042,0.25625104883369787,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
235,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD7"", ""GD8"", ""GD4"", ""GD6""]",,"[""GD5""]",GA1,GD1,1.2913333333333332,0.5333333333333333,0.44,0.31799999999999995,-15.216775564631467,-11.508448488740667,-6.6137831105911,-5.692741555737776,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.525395154953003,0.27754665549192503,0.722453344508075,-12.812619118840454,-13.22712864698311,0.5344876114840595,0.46551238851594046,0.32893484669035195,0.6710651533096481,0.8620177234320586,0.05123262490486836,0.08674965166307291,0.8621608470271283,0.051198159395689155,0.0866409935771825,0.7165907964553586,0.06240722080022832,0.22100198274441307,0.8183896453390488,0.05458500367347635,0.12702535098747497,0.8621211235519949,0.05120772518249168,0.08667115126551354,0.34737372042288805,0.3864742406444042,0.25625104883369787,0.0,0.0099009900990099,0.0,0.0,0.0,0.34737372042288805,0.3864742406444042,0.25625104883369787,0.0,0.0099009900990099,0.0,0.0,0.0,GD2,7.972275972366333
236,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD2,0.33066666666666666,0.30666666666666664,0.024,0.0,-16.233243192473832,-12.587701218547746,-5.885564197989584,-5.188843620116177,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,0.8774430751800537,0.2795704822431288,0.7204295177568711,-12.4210532871914,-12.60306391940414,0.5151629019081577,0.48483709809184217,0.32668896617613463,0.6733110338238654,0.8620180218056837,0.051232438550132285,0.08674953964418405,0.8621611714067727,0.05119792075409575,0.08664090783913149,0.7185425733812048,0.06291573428721521,0.21854169233158,0.81897538727834,0.05473742727125717,0.12628718545040285,0.8621211510037634,0.05120757091097966,0.08667127808525699,0.3508474576271169,0.39033898305084824,0.2588135593220348,0.0,0.0,0.0,0.0,0.0,0.34813559322033766,0.3752542372881362,0.2766101694915261,0.0,0.0,0.0,0.0,0.0,GD2,
236,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,1.4546666666666666,0.5666666666666667,0.48,0.4079999999999999,-15.148316842337985,-11.481024017779953,-6.366343133134161,-5.722368368010399,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.013336181640625,0.2795704822431288,0.7204295177568711,-12.4210532871914,-12.60306391940414,0.5151629019081577,0.48483709809184217,0.32668896617613463,0.6733110338238654,0.8620180218056837,0.051232438550132285,0.08674953964418405,0.8621611714067727,0.05119792075409575,0.08664090783913149,0.7163491756744678,0.06235346287891293,0.22129736144661935,0.8183173679663189,0.05456874584876648,0.12711388618491465,0.8621211510037634,0.05120757091097966,0.08667127808525699,0.350847457627117,0.39033898305084824,0.25881355932203476,0.0,0.0,0.0,0.0,0.0,0.34813559322033777,0.3752542372881362,0.27661016949152606,0.0,0.0,0.0,0.0,0.0,GD2,14.854374408721924
237,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD2,2.6821333333333333,0.6533333333333332,0.8720000000000001,1.1568,-13.981581788800577,-10.214786324314264,-7.428000278607216,-6.927227803832412,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,4.7012107372283936,0.2811956347107399,0.7188043652892601,-12.54467852259485,-12.800123068618225,0.5212741935188383,0.4787258064811616,0.3292113464723596,0.6707886535276404,0.861998182198908,0.05122871481311436,0.08677310298797777,0.8621453961168815,0.051192724342023876,0.08666187954109476,0.7151016114251577,0.06178283588839315,0.2231155526864491,0.8180322607093643,0.05436975780593466,0.12759798148470106,0.8621040002057786,0.0512028447053857,0.08669315508883574,0.35084745762711717,0.3903389830508482,0.2588135593220347,0.0,0.0,0.0,0.0,0.0,0.35084745762711717,0.3903389830508482,0.2588135593220347,0.0,0.0,0.0,0.0,0.0,GD2,
237,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD2,0.6026666666666666,0.3466666666666667,0.15999999999999998,0.09599999999999999,-15.305382647646,-11.649611190678886,-5.766654036284658,-5.085102438275573,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.00606369972229,0.2811956347107399,0.7188043652892601,-12.54467852259485,-12.800123068618225,0.5212741935188383,0.4787258064811616,0.3292113464723596,0.6707886535276404,0.861998182198908,0.05122871481311436,0.08677310298797777,0.8621453961168815,0.051192724342023876,0.08666187954109476,0.7185928250439562,0.06270786551953603,0.21869930943650778,0.8190796247950038,0.054647266695277516,0.12627310850971868,0.8621040002057786,0.0512028447053857,0.08669315508883574,0.35084745762711717,0.3903389830508482,0.2588135593220347,0.0,0.0,0.0,0.0,0.0,0.35084745762711717,0.3903389830508482,0.2588135593220347,0.0,0.0,0.0,0.0,0.0,GD2,13.343494176864624
238,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD6"", ""GD5""]",,[],GA1,GD1,0.6506666666666667,0.4666666666666667,0.15999999999999998,0.023999999999999997,-15.471991818294384,-11.839651829540896,-5.832796879253983,-5.1280315158815055,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.1821181774139404,0.28293520037554243,0.7170647996244577,-14.145922085495869,-12.757517386460684,0.38632142524556606,0.613678574754434,0.3036124453495471,0.6963875546504529,0.8619856142954182,0.05122650230068765,0.08678788340389412,0.8621353493012589,0.05118962711659471,0.08667502358214633,0.7179103410279052,0.0625775057905284,0.21951215318156636,0.8188678468192528,0.05460599071877482,0.12652616246197237,0.8620929839973782,0.05120006040419493,0.08670695559842691,0.35084745762711717,0.3903389830508482,0.2588135593220347,0.0,0.0,0.0,0.0,0.0,0.3481355932203379,0.37525423728813617,0.27661016949152606,0.0,0.0,0.0,0.0,0.0,GD2,
